HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
1908286,NF,A1B,D,2021-07-01,2021,Single Detached,187.2,Split level,1960,B1;B2;B3;B4;P1;P2,1.0,7.3706,12218.8,12.219,30418.5,8449.7,100740.6,27983.7,8449.5,0.0,6586.7,0.0,0.0,202635845,Air,,5770.0,t,5.77,3.19,2.01,,,62.0,,,,Mini-split ductless,1.80865,Heater w/ flame ret. head,Oil,,,Yes,TRANE,4TXK2312A10N0**,4MXW2312A10N0**,13000,7100,,,11,22,No,3.81,,0.312,
1917226,NF,A1W,D,2021-10-01,2021,Single Detached,241.9,Two storeys,2012,B1;B2;C1;F1;P1,1.0,2.0694,8335.3,8.335,26128.2,7257.9,69551.3,19320.0,7257.8,0.0,0.0,0.0,0.0,7993243,Air,,11920.4,T,5.28,3.35,2.18,,,113.0,,,ESTAR,Mini-split ductless,4.34,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU15RLS3,ASU15RLS3,15000,11200,,,13.4,25.3,No,4.396,,0.527,
1920884,NF,A1M,D,2021-10-01,2021,Single Detached,297.9,Two storeys,2019,B1;P1,1.0,1.5029,8804.5,8.804,21936.0,6093.4,71159.2,19766.6,6093.4,0.0,0.0,1794.5,0.0,6961729,Air,,10000.0,f,0.0,4.916,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.958,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,FUJITSU,AOU12RLFW1,ASU12RLF1,12000,9400,,,11,22,No,3.517,,0.399,
1921726,NF,A1H,D,2021-10-01,2021,Single Detached,301.1,Two storeys,2009,B1,1.0,1.9294,7640.0,7.64,19529.9,5425.0,63742.6,17706.4,5425.0,0.0,0.0,0.0,0.0,5265756,Air,,6427.0,F,0.0,4.23,0.0,,,0.0,,,,Mini-split ductless,3.69,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,DAIKIN,RXS15LVJU,FTXS15LVJU,18000,11900,10000,1.80,10.5,20,No,5.275,2.931,0.69,0.384
1922112,NF,A1H,D,2021-10-01,2021,Single Detached,371.5,One and a half,2019,B1;P1,1.0,1.8845,9733.6,9.734,28797.0,7999.2,71367.2,19824.4,7999.2,0.0,0.0,0.0,0.0,201851577,Air,,14126.9,f,0.0,3.54,0.0,,,0.0,,,,Mini-split ductless,3.5,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU,,24000,15500,,,12.5,18,No,7.034,,0.723,
1927987,NF,A1C,D,2021-10-01,2021,Single Detached,152.5,Two storeys,1945,B1;B2;B3;C1;F1,1.0,4.1933,7200.1,7.2,20318.1,5644.0,64733.5,17981.7,5643.9,0.0,0.0,0.0,0.0,10570123,Air,,3985.7,f,0.0,4.506,0.0,,,0.0,,,,Mini-split ductless,4.0385,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,LG,LSU120HSV5,LSN120HSV5,13600,8200,9600,1.80,10,22,Yes,3.986,2.813,0.554,0.391
1886650,NF,A0A,E,2021-10-01,2021,Single Detached,245.0,One storey,2013,B1,1.0,2.7683,6025.2,6.025,10645.8,2957.2,55601.1,15444.9,2957.2,0.0,0.0,0.0,0.0,10064023,Air,,7000.0,T,12.46,5.104,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.843,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,TOSOT,TM36H4O,,36000,26600,,,11.5,21,No,10.551,,1.751,
5188361,NF,A1L,D,2021-10-01,2021,Single Detached,190.7,Two storeys,2006,B1,1.0,1.9007,5253.2,5.253,12173.9,3381.7,56697.2,15749.3,3381.7,0.0,0.0,0.0,0.0,8858354,Air,,5568.3,F,0.0,4.164,0.0,,,0.0,,,ESTAR,Mini-split ductless,4.0155,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,1.004,
1942175,NF,A1G,D,2021-11-01,2021,Single Detached,323.0,Two storeys,2005,B1;B2;B3;B4;P1,1.0,2.7074,13193.0,13.193,85152.5,23653.7,128699.7,35750.2,23653.5,0.0,0.0,0.0,0.0,9571162,Air,,5275.3,F,0.0,4.702,0.0,,,0.0,,,,Mini-split ductless,3.9695,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,,,,,,,,,,,,,,
1946116,NF,A0B,D,2021-11-01,2021,Single Detached,186.3,One storey,1974,B1;B2,1.0,5.5642,11957.5,11.958,50325.1,13979.3,92302.5,25639.8,13979.3,0.0,0.0,0.0,0.0,200059035,Air,,14268.4,f,0.0,2.77,0.0,,,0.0,,,,Mini-split ductless,3.45,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,COMFORT-AIRE,A-VMH24SU-1,B-VMH24SU-1,24000,15400,,,9.5,20,No,7.034,,0.588,
1946509,NF,A0A,D,2021-11-01,2021,Single Detached,237.6,Two storeys,1994,B1,1.0,5.1547,9963.4,9.963,42015.1,11671.0,85062.2,23628.6,11670.9,0.0,0.0,0.0,0.0,9680935,Air,,5275.3,F,0.0,2.998,0.0,,,0.0,,,,Mini-split ductless,2.578,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,LG,LAU150HYV2,LAN150HYV2,18000,11000,,,12.5,24,No,5.275,,0.529,
1946508,NF,A1Y,D,2021-11-01,2021,Single Detached,235.9,One storey,1984,B1;P1,1.0,3.3677,12677.2,12.677,59201.2,16444.9,101036.5,28065.9,16444.9,0.0,0.0,0.0,0.0,10255977,Air,,5568.3,F,0.0,3.724,0.0,,,0.0,,,,Mini-split ductless,3.153,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,AMERISTAR,M4THS1518A11N**,M4MHW1518A1N0**,19000,12100,,,9,15,No,5.568,,0.439,
2054746,NF,A0G,D,2021-11-01,2021,Single Detached,259.0,One storey,2012,B1;B2,1.0,1.6134,5064.0,5.064,12649.6,3513.8,57061.6,15850.6,3513.9,0.0,0.0,0.0,0.0,8584525,Air,,12233.3,F,0.0,3.75,0.0,,,0.0,,,,Mini-split ductless,3.16,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Mixed Wood,Yes,LG,LAU180HYV1,LAN180HYV1,22000,13000,,,12.5,24,No,6.448,,1.273,
1947357,NF,A0B,D,2021-11-01,2021,Single Detached,199.7,One storey,2015,B1;P1,1.0,6.6757,10184.1,10.184,31760.4,8822.4,75301.1,20917.1,8822.3,0.0,0.0,0.0,0.0,5557305,Air,,5802.8,f,0.0,4.051,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,,,,,,,,,,,,,,
1959009,NF,A1X,D,2021-12-01,2021,Single Detached,381.2,One storey,2002,B1;P1,1.0,1.7141,11421.2,11.421,33115.2,9198.7,122526.6,34035.4,9198.7,0.0,11969.5,0.0,0.0,8849458,Air,,3985.8,t,4.2,2.26,2.26,,,105.0,,,,Mini-split ductless,3.728,Heater w/ flame ret. head,Oil,,,Yes,DAIKIN,RXL12QMVJU,FTX12NMVJU,13600,8800,,,12,20,No,3.986,,0.349,
1886368,NF,A1N,E,2021-10-01,2021,Single Detached,265.7,Two storeys,1988,B1,1.0,2.0958,8035.7,8.036,25017.6,6949.4,70676.2,19632.4,6949.5,0.0,0.0,0.0,0.0,205663358,Air,,13790.2,t,6.33,3.33,2.02,,,52.0,,,,Mini-split ductless,1.77185,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.875,
1888696,NF,A1N,E,2021-11-01,2021,Single Detached,323.7,Two storeys,1987,B1;B2;B3;P1,1.0,2.9022,18452.4,18.452,51672.1,14353.5,139900.0,38861.4,14353.4,0.0,11797.9,0.0,0.0,10570123,Air,,10607.4,t,3.5,3.3,2.38,,,53.0,,,,Mini-split ductless,2.9,Heater w/ flame ret. head,Oil,,,Yes,LG,LSU120HSV5,LSN120HSV5,13600,8200,9600,1.80,10,22,Yes,3.986,2.813,0.216,0.152
1905650,NF,A1W,E,2021-10-01,2021,Single Detached,225.7,One storey,2004,B1;B2,1.0,2.7517,7233.6,7.234,21768.7,6046.9,71492.0,19859.0,6047.0,0.0,0.0,1794.5,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.972,
1888698,NF,A1L,E,2021-10-01,2021,Single Detached,256.8,Two storeys,1985,B1;P1,1.0,1.9277,8907.8,8.908,25351.5,7042.1,70260.9,19517.1,7042.3,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,52.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.79,
1888700,NF,A1L,E,2021-10-01,2021,Single Detached,380.5,Two storeys,1985,B1;B2,1.0,6.6275,18845.0,18.845,47762.2,13267.4,145151.6,40320.2,13267.3,0.0,15132.3,0.0,0.0,7937663,Air,,9163.2,T,4.51,3.1,2.07,,,85.0,,,ESTAR,Mini-split ductless,3.24,Furnace with flame retention head,Oil,Advanced airtight wood stove,Mixed Wood,Yes,FUJITSU,AOU18RLB,ASU18RLB,18000,11500,,,10.6,19,No,5.275,,0.28,
1888702,NF,A1L,E,2021-10-01,2021,Single Detached,206.7,One storey,2008,B1,1.0,2.3153,7047.2,7.047,19218.9,5338.6,62940.9,17483.7,5338.7,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.998,
1890178,NF,A1X,E,2021-11-01,2021,Single Detached,269.5,Two storeys,2006,B1,1.0,1.9693,7923.8,7.924,21300.5,5916.9,66350.7,18430.9,5917.0,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.888,
1895567,NF,A1L,E,2021-10-01,2021,Single Detached,177.8,One storey,2004,B1;B2;P1,1.0,2.4245,9860.4,9.86,62680.5,17411.4,106593.5,29609.5,17411.5,0.0,0.0,0.0,0.0,203162809,Air,,3223.8,f,0.0,4.728,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,Ameristar,M4THS1809A11N**,M4MHW1809A1N0**,11000,6800,,,10.5,18,No,3.224,,0.327,
1899072,NF,A1X,E,2021-11-01,2021,Single Detached,204.0,Two storeys,2006,B1,1.0,1.5694,5795.9,5.796,14503.7,4028.8,59694.8,16582.0,4028.9,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,1.214,
1082234,NF,A1N,E,2021-10-01,2021,Single Detached,126.3,One storey,1975,B1;P1,1.0,8.3199,8020.8,8.021,25570.4,7102.9,69521.7,19311.7,7102.8,0.0,0.0,0.0,0.0,8033586,Air,,14545.4,t,7.47,2.998,1.62,,,85.0,,,,Mini-split ductless,3.6,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU24RLXFZH,,24000,15400,25600,2.06,10,20,Yes,7.034,7.503,0.877,0.935
1911093,NF,A1L,E,2021-10-01,2021,Single Detached,325.8,Two storeys,2008,B1,1.0,2.3913,9629.8,9.63,26716.3,7421.3,78815.9,21893.5,7421.2,0.0,0.0,1794.5,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.73,
1888694,NF,A1H,E,2021-10-01,2021,Single Detached,255.2,Two storeys,2012,B1,1.0,1.8547,10431.9,10.432,38402.7,10667.5,83184.6,23107.0,10667.6,0.0,0.0,0.0,0.0,20566358,Air,,7033.7,t,7.03,5.48,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,,,,,,,,,,,,,,
1905649,NF,A1L,E,2021-10-01,2021,Single Detached,190.2,One storey,2013,B1;P1,1.0,2.364,5970.6,5.971,15048.3,4180.1,59124.6,16423.6,4180.0,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,1.178,
1899652,NF,A1L,E,2021-11-01,2021,Single Detached,186.3,One storey,2009,B1;P1,1.0,4.0397,8810.8,8.811,23369.0,6491.4,73120.8,20311.5,6491.4,0.0,0.0,1794.5,0.0,205663354,Air,,12384.6,t,5.55,3.45,2.21,,,100.0,,,,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,DAIKIN,2MXL18QMVJU*,,18000,11400,,,10.3,17,No,5.275,,0.599,
1886369,NF,A0A,E,2021-10-01,2021,Single Detached,240.7,Two storeys,2014,B1;P1,1.0,2.1367,8918.0,8.918,33139.5,9205.5,77039.2,21399.9,9205.6,0.0,0.0,0.0,0.0,205663358,Air,,7033.7,t,0.0,5.48,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.789,
1899077,NF,A1X,E,2021-10-01,2021,Single Detached,226.8,Two storeys,2002,B1,1.0,4.0129,12532.4,12.532,39687.5,11024.4,85569.6,23769.5,11024.5,0.0,0.0,0.0,0.0,202521824,Air,,22639.7,t,10.73,3.1,2.0,,,100.0,,,,Mini-split ductless,3.04,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,4MXL36TVJU,,34400,22400,,,11.2,21.7,No,10.082,,0.804,
1941719,NF,A1K,E,2021-11-01,2021,Single Detached,339.1,Two storeys,2010,B1,1.0,1.548,10399.4,10.399,30325.7,8423.9,74834.3,20787.5,8424.0,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Furnace/Boiler w/ spark ignition,Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.676,
1916371,NF,A1W,E,2022-01-01,2022,Single Detached,283.0,Two storeys,1990,B1,1.0,3.0532,9551.2,9.551,27617.8,7671.7,78907.2,21918.8,7671.7,0.0,0.0,1794.5,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.736,
373712,NF,A1X,E,2021-12-01,2021,Single Detached,193.3,One storey,1980,B1;P1,1.0,2.2103,4452.5,4.452,10388.4,2885.7,56315.5,15643.3,2885.6,0.0,0.0,0.0,0.0,201754904,Air,,14073.9,t,7.33,3.65,1.92,,,100.0,,,,Mini-split ductless,1.83,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,Mitsubishi Electric,MXZ-3C24NAHZ2,,25000,14000,,,10,19,No,7.327,,1.646,
1941643,NF,A1B,E,2022-01-01,2022,Single Detached,196.1,One storey,1960,B1,1.0,3.0871,6800.6,6.801,17558.4,4877.4,62133.4,17259.4,4877.3,0.0,0.0,0.0,0.0,205663354,Air,,12384.6,t,5.55,3.45,2.12,,,100.0,,,,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,2MXL18QMVJU*,,18000,11400,,,10.3,17,No,5.275,,0.776,
1959025,NF,A1N,E,2021-10-01,2021,Single Detached,340.1,One storey,1998,B1;P1,1.0,1.7016,7737.7,7.738,22782.6,6328.6,67435.6,18732.3,6328.7,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.909,
1890875,NF,A1E,E,2022-01-01,2022,Single Detached,240.2,Two storeys,1974,B1,1.0,5.2654,11673.6,11.674,34994.2,9720.7,78581.5,21828.4,9720.6,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.603,
1888687,NF,A1H,E,2021-10-01,2021,Single Detached,308.3,Two storeys,2009,B1;P1,1.0,1.8772,8985.7,8.986,26074.0,7242.8,70576.7,19604.8,7242.8,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.783,
1888689,NF,A1W,E,2021-10-01,2021,Single Detached,152.9,One storey,2004,B1;P1,1.0,3.3981,6484.3,6.484,17243.5,4789.9,61032.7,16953.7,4789.8,0.0,0.0,0.0,0.0,205309426,Air,,7033.7,f,0.0,4.653,0.0,,,0.0,,,ESTAR,Mini-split ductless,4.073,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,PERFECTAIRE,2PAMSH27-MZO3,,24000,17200,,,9.2,23,No,7.034,,1.085,
1127330,NF,A1N,E,2021-10-01,2021,Single Detached,232.3,Two storeys,1969,B1;C1;F1,1.0,4.5306,17052.0,17.052,102204.9,28390.5,144382.1,40106.5,28390.5,0.0,0.0,0.0,0.0,205921392,Air,,5568.3,f,0.0,4.378,0.0,,,0.0,,,,Mini-split ductless,3.728,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Wood fireplace,Mixed Wood,Yes,SENVILLE,SENA/18HF/OZ,SENA/18HF/ID,19000,13400,,,11,20,No,5.568,,0.327,
1912742,NF,A0A,E,2021-11-01,2021,Single Detached,245.0,Two storeys,1980,B1;B2,1.0,4.2769,11456.9,11.457,33880.5,9411.3,79849.3,22180.5,9411.5,372.5,0.0,0.0,0.0,205663358,Air,,14126.9,t,0.01,3.54,2.17,,,90.0,,,ESTAR,Mini-split ductless,3.15,Heater w/ Induced draft fan,Natural Gas,Wood fireplace,Mixed Wood,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.614,
1888685,NF,A1A,E,2021-10-01,2021,Single Detached,416.4,Two storeys,2018,B1;P1,1.0,1.4779,12410.4,12.41,31122.4,8645.2,77961.8,21656.2,8645.1,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.567,
1888686,NF,A1A,E,2021-10-01,2021,Single Detached,362.1,Two storeys,2015,B1,1.0,1.7378,6797.5,6.798,22647.4,6291.0,65967.1,18324.3,6290.9,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,1.035,
1888691,NF,A1E,E,2021-10-01,2021,Single Detached,300.0,Two storeys,1976,B1;B2;P1,1.0,3.7185,12130.6,12.131,37274.3,10354.1,80724.4,22423.6,10354.0,0.0,0.0,0.0,0.0,205663354,Air,,12384.6,t,5.55,3.45,2.12,,,100.0,,,,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Mixed Wood,Yes,DAIKIN,2MXL18QMVJU*,,18000,11400,,,10.3,17,No,5.275,,0.435,
1892736,NF,A1H,E,2021-10-01,2021,Single Detached,259.6,Two storeys,2005,B1,1.0,2.0472,8999.6,9.0,27695.6,7693.3,71905.1,19973.8,7693.4,0.0,0.0,0.0,0.0,205663358,Air,,7033.7,t,7.03,5.48,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.782,
1892737,NF,A1L,E,2021-11-01,2021,Single Detached,167.4,One storey,2006,B1;P1,1.0,2.0064,6120.3,6.12,14615.1,4059.8,59945.5,16651.7,4059.8,0.0,0.0,0.0,0.0,205663358,Air,,12015.9,t,6.33,3.54,2.17,,,52.0,,,,Mini-split ductless,2.17,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with spark ignit. (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,1.149,
1898894,NF,A1H,E,2021-11-01,2021,"Row house, end unit",176.1,Two storeys,2017,B1,1.0,2.8285,4750.5,4.75,10360.0,2877.8,52669.7,14630.6,2877.8,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,1.481,
1901216,NF,A1L,E,2021-10-01,2021,Single Detached,329.1,One storey,2014,B1;P1,1.0,1.312,7421.8,7.422,14882.2,4134.0,59325.5,16479.4,4133.9,0.0,0.0,0.0,0.0,202521824,Air,,10726.4,t,10.73,4.991,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.9235,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,4MXL36TVJU,,34400,22400,,,11.2,21.7,No,10.082,,1.358,
639787,NF,A0G,E,2021-11-01,2021,Single Detached,170.2,One storey,1990,B1;P1,1.0,2.8352,8012.2,8.012,32303.0,8973.1,75268.1,20908.0,8973.1,0.0,0.0,0.0,0.0,201754299,Air,,7656.2,t,3.99,2.68,2.07,,,100.0,,,,Mini-split ductless,3.47,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,Mitsubishi Electric,MUZ-FH12NAH,MSZ-FH12NA**,13600,8100,,,10.4,26.3,No,3.986,,0.497,
1902192,NF,A1N,E,2021-10-01,2021,Single Detached,150.2,One storey,1990,B1;P1,1.0,6.1661,8359.1,8.359,22994.6,6387.4,65442.7,18178.7,6387.6,0.0,0.0,0.0,0.0,1851577,Air,,7033.7,t,7.03,5.48,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Wood fireplace,Mixed Wood,Yes,,,,,,,,,,,,,,
1914695,NF,A1K,E,2021-12-01,2021,Single Detached,353.9,One storey,2016,B1,1.0,1.2903,7567.4,7.567,21074.0,5853.9,71840.9,19956.0,5853.9,0.0,0.0,1794.5,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,2.578,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.929,
1917238,NF,A1M,E,2021-11-01,2021,Single Detached,318.4,Two storeys,2012,B1,1.0,1.8902,8171.4,8.171,23230.6,6453.0,67434.9,18732.1,6453.1,0.0,0.0,0.0,0.0,205663358,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,0.861,
1917240,NF,A1E,E,2021-12-01,2021,Single Detached,172.3,One storey,2003,B1;P1,1.0,1.5798,7114.2,7.114,20810.7,5780.8,64926.7,18035.3,5780.9,0.0,0.0,0.0,0.0,205663354,Air,,12384.6,t,5.55,3.45,2.12,,,100.0,,,,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Wood Pellets,Yes,DAIKIN,2MXL18QMVJU*,,18000,11400,,,10.3,17,No,5.275,,0.742,
1888713,NF,A1H,E,2021-10-01,2021,Single Detached,278.5,Two storeys,1998,B1;B2,1.0,2.4608,6949.2,6.949,23646.1,6568.4,72907.3,20252.2,6568.4,0.0,0.0,1794.5,0.0,201851577,Air,,14126.9,t,6.33,3.54,2.17,,,90.0,,,,Mini-split ductless,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (sealed),Propane,Yes,DAIKIN,3MXL24RMVJU,,24000,15500,,,12.5,18,No,7.034,,1.012,
