HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
5360370,NT,X1A,E,2023-11-01,2023,Single Detached,252.4,One storey,1967,B1;C1;F1,1,2.201,10732.7,10.733,23510.5,6530.7,110327.5,30646.8,6530.6,0.0,0.0,10909.5,0.0,206077598,Air,,16412.0,F,0.0,4.202,0.0,,,0.0,,,ESTAR,Central split system,3.613,Condensing heater,Propane,Adv. airtight wood stove + cat. conv.,Mixed Wood,Yes,MIDEA,MOVA-60HDN1-M20G,MVME60C2MN1TB,56000,44000,,,10.5,19,No,16.412,,1.529,
5409998,NT,X1A,E,2025-12-01,2025,Single Detached,164.1,One storey,1967,B1,1,2.8769,9936.6,9.937,7596.5,2110.2,103928.0,28869.1,2110.3,0.0,0.0,14263.7,0.0,206903532,Air,Central split system,6740.6,T,6.74,4.088,2.05,6.82,16.5,73.0,6.82,16.5,ESTAR,Central split system,3.411,Condensing furnace,Propane,Advanced airtight wood stove,Mixed Wood,Yes,HISENSE,AUWR-24U3SF2,AUH-24UX3SDH2,22000,16000,16900,2.05,9,16.5,Yes,6.448,4.953,0.649,0.498
